id,self_employment_type,branch,background,gender,period,self_empl_persons,avg_personal_income,avg_self_empl_income
27491,1st_category_group,Accommodation and food serving,Netherlands,Male,2016,18.8,41.2,34.3
27492,1st_category_group,Accommodation and food serving,Netherlands,Male,2017,18.9,42.3,34.8
27493,1st_category_group,Accommodation and food serving,Netherlands,Male,2018,19.3,45.3,37.5
27494,1st_category_group,Accommodation and food serving,Netherlands,Male,2019,19.7,44.3,36.1
27495,1st_category_group,Accommodation and food serving,Netherlands,Male,2020,19.0,34.5,27.2
27500,1st_category_group,Accommodation and food serving,Netherlands,Female,2011,14.5,25.1,21.0
27501,1st_category_group,Accommodation and food serving,Netherlands,Female,2012,14.4,24.0,20.0
27502,1st_category_group,Accommodation and food serving,Netherlands,Female,2013,14.3,23.9,19.6
27503,1st_category_group,Accommodation and food serving,Netherlands,Female,2014,14.2,25.9,20.9
27504,1st_category_group,Accommodation and food serving,Netherlands,Female,2015,14.4,27.4,21.8
27505,1st_category_group,Accommodation and food serving,Netherlands,Female,2016,14.6,29.2,23.7
27506,1st_category_group,Accommodation and food serving,Netherlands,Female,2017,14.6,30.1,24.1
27507,1st_category_group,Accommodation and food serving,Netherlands,Female,2018,14.9,32.6,25.7
27508,1st_category_group,Accommodation and food serving,Netherlands,Female,2019,15.0,32.6,25.1
27509,1st_category_group,Accommodation and food serving,Netherlands,Female,2020,14.5,25.7,20.7
27528,1st_category_group,Accommodation and food serving,Western,Male,2011,2.8,34.1,28.5
27529,1st_category_group,Accommodation and food serving,Western,Male,2012,2.8,32.4,26.6
27530,1st_category_group,Accommodation and food serving,Western,Male,2013,2.9,32.4,26.3
27531,1st_category_group,Accommodation and food serving,Western,Male,2014,2.9,35.2,28.4
27532,1st_category_group,Accommodation and food serving,Western,Male,2015,3.0,37.2,30.5
27533,1st_category_group,Accommodation and food serving,Western,Male,2016,3.0,38.9,32.0
27534,1st_category_group,Accommodation and food serving,Western,Male,2017,3.1,39.9,32.3
27535,1st_category_group,Accommodation and food serving,Western,Male,2018,3.2,42.8,34.9
27536,1st_category_group,Accommodation and food serving,Western,Male,2019,3.4,40.5,33.2
27537,1st_category_group,Accommodation and food serving,Western,Male,2020,3.4,31.2,24.7
27542,1st_category_group,Accommodation and food serving,Western,Female,2011,2.0,23.5,19.9
27543,1st_category_group,Accommodation and food serving,Western,Female,2012,2.0,22.7,18.5
27544,1st_category_group,Accommodation and food serving,Western,Female,2013,2.0,21.6,17.8
27545,1st_category_group,Accommodation and food serving,Western,Female,2014,2.1,24.5,19.2
27546,1st_category_group,Accommodation and food serving,Western,Female,2015,2.2,25.4,20.1
27547,1st_category_group,Accommodation and food serving,Western,Female,2016,2.2,27.3,21.7
27548,1st_category_group,Accommodation and food serving,Western,Female,2017,2.3,29.2,22.5
27549,1st_category_group,Accommodation and food serving,Western,Female,2018,2.4,30.2,24.0
27550,1st_category_group,Accommodation and food serving,Western,Female,2019,2.5,30.5,23.7
27570,1st_category_group,Accommodation and food serving,Non-western,Male,2011,9.9,26.2,21.4
27571,1st_category_group,Accommodation and food serving,Non-western,Male,2012,10.1,25.3,20.4
27572,1st_category_group,Accommodation and food serving,Non-western,Male,2013,10.2,25.6,20.3
27573,1st_category_group,Accommodation and food serving,Non-western,Male,2014,10.4,28.8,22.7
27574,1st_category_group,Accommodation and food serving,Non-western,Male,2015,10.6,31.2,24.5
27575,1st_category_group,Accommodation and food serving,Non-western,Male,2016,10.6,33.1,26.5
27576,1st_category_group,Accommodation and food serving,Non-western,Male,2017,11.0,34.6,27.8
27577,1st_category_group,Accommodation and food serving,Non-western,Male,2018,11.2,37.3,30.1
27578,1st_category_group,Accommodation and food serving,Non-western,Male,2019,11.6,37.9,30.0
27579,1st_category_group,Accommodation and food serving,Non-western,Male,2020,11.8,29.3,23.7
27584,1st_category_group,Accommodation and food serving,Non-western,Female,2011,5.4,20.0,17.3
27585,1st_category_group,Accommodation and food serving,Non-western,Female,2012,5.5,19.9,17.0
27586,1st_category_group,Accommodation and food serving,Non-western,Female,2013,5.6,19.9,16.9
27587,1st_category_group,Accommodation and food serving,Non-western,Female,2014,5.8,22.4,19.1
27588,1st_category_group,Accommodation and food serving,Non-western,Female,2015,6.0,23.8,19.9
27589,1st_category_group,Accommodation and food serving,Non-western,Female,2016,6.1,25.2,21.3
27590,1st_category_group,Accommodation and food serving,Non-western,Female,2017,6.3,27.3,22.9
27591,1st_category_group,Accommodation and food serving,Non-western,Female,2018,6.5,28.8,24.4
27592,1st_category_group,Accommodation and food serving,Non-western,Female,2019,6.7,30.4,25.4
27593,1st_category_group,Accommodation and food serving,Non-western,Female,2020,6.9,23.4,19.9
29082,1st_category_group,Information and communication,Netherlands,Male,2011,22.4,51.0,44.2
29083,1st_category_group,Information and communication,Netherlands,Male,2012,23.7,52.4,45.0
29084,1st_category_group,Information and communication,Netherlands,Male,2013,24.6,50.9,43.7
29085,1st_category_group,Information and communication,Netherlands,Male,2014,25.8,52.3,44.9
29086,1st_category_group,Information and communication,Netherlands,Male,2015,27.4,54.0,46.4
29087,1st_category_group,Information and communication,Netherlands,Male,2016,28.6,56.5,49.2
29088,1st_category_group,Information and communication,Netherlands,Male,2017,29.1,58.5,49.7
29089,1st_category_group,Information and communication,Netherlands,Male,2018,30.5,60.4,52.5
29090,1st_category_group,Information and communication,Netherlands,Male,2019,32.0,62.2,54.3
29091,1st_category_group,Information and communication,Netherlands,Male,2020,32.1,63.4,53.3
29096,1st_category_group,Information and communication,Netherlands,Female,2011,4.9,26.9,19.5
29097,1st_category_group,Information and communication,Netherlands,Female,2012,5.0,27.4,19.6
29098,1st_category_group,Information and communication,Netherlands,Female,2013,5.1,25.8,18.1
29099,1st_category_group,Information and communication,Netherlands,Female,2014,5.2,26.9,19.1
29100,1st_category_group,Information and communication,Netherlands,Female,2015,5.6,27.5,19.2
29101,1st_category_group,Information and communication,Netherlands,Female,2016,5.8,29.0,20.6
29102,1st_category_group,Information and communication,Netherlands,Female,2017,5.8,30.3,21.1
29103,1st_category_group,Information and communication,Netherlands,Female,2018,6.0,31.6,22.2
29104,1st_category_group,Information and communication,Netherlands,Female,2019,6.1,33.6,24.4
29105,1st_category_group,Information and communication,Netherlands,Female,2020,6.2,33.9,24.2
29124,1st_category_group,Information and communication,Western,Male,2011,3.3,46.2,38.9
29125,1st_category_group,Information and communication,Western,Male,2012,3.4,47.4,39.0
29126,1st_category_group,Information and communication,Western,Male,2013,3.6,46.4,37.8
29127,1st_category_group,Information and communication,Western,Male,2014,3.9,48.3,40.6
29128,1st_category_group,Information and communication,Western,Male,2015,4.1,50.4,41.3
29129,1st_category_group,Information and communication,Western,Male,2016,4.3,53.4,44.6
29130,1st_category_group,Information and communication,Western,Male,2017,4.5,53.8,44.3
29131,1st_category_group,Information and communication,Western,Male,2018,4.8,56.9,48.3
29132,1st_category_group,Information and communication,Western,Male,2019,5.2,58.7,48.6
29133,1st_category_group,Information and communication,Western,Male,2020,5.4,58.1,46.9
29138,1st_category_group,Information and communication,Western,Female,2011,0.9,25.5,18.0
29139,1st_category_group,Information and communication,Western,Female,2012,1.0,25.6,16.6
29140,1st_category_group,Information and communication,Western,Female,2013,1.0,26.8,17.0
29141,1st_category_group,Information and communication,Western,Female,2014,1.1,27.4,16.7
29142,1st_category_group,Information and communication,Western,Female,2015,1.1,27.9,17.7
29143,1st_category_group,Information and communication,Western,Female,2016,1.1,29.6,19.4
29144,1st_category_group,Information and communication,Western,Female,2017,1.2,30.5,20.5
29145,1st_category_group,Information and communication,Western,Female,2018,1.3,31.2,21.4
29146,1st_category_group,Information and communication,Western,Female,2019,1.4,32.8,22.8
29166,1st_category_group,Information and communication,Non-western,Male,2011,1.9,46.9,36.8
29167,1st_category_group,Information and communication,Non-western,Male,2012,2.1,49.1,36.5
29168,1st_category_group,Information and communication,Non-western,Male,2013,2.2,46.7,33.8
29169,1st_category_group,Information and communication,Non-western,Male,2014,2.4,49.6,37.5
29170,1st_category_group,Information and communication,Non-western,Male,2015,2.7,51.7,40.6
29171,1st_category_group,Information and communication,Non-western,Male,2016,3.0,55.8,44.8
29172,1st_category_group,Information and communication,Non-western,Male,2017,3.2,58.1,47.3
29173,1st_category_group,Information and communication,Non-western,Male,2018,3.5,62.4,50.1
29174,1st_category_group,Information and communication,Non-western,Male,2019,4.1,64.6,52.8
29175,1st_category_group,Information and communication,Non-western,Male,2020,4.3,66.9,51.7
29180,1st_category_group,Information and communication,Non-western,Female,2011,0.4,26.5,15.6
29181,1st_category_group,Information and communication,Non-western,Female,2012,0.5,27.5,15.4
29182,1st_category_group,Information and communication,Non-western,Female,2013,0.5,25.9,15.1
29183,1st_category_group,Information and communication,Non-western,Female,2014,0.5,28.7,16.0
29184,1st_category_group,Information and communication,Non-western,Female,2015,0.6,28.9,17.7
29185,1st_category_group,Information and communication,Non-western,Female,2016,0.6,30.5,18.6
29186,1st_category_group,Information and communication,Non-western,Female,2017,0.7,30.4,18.0
29187,1st_category_group,Information and communication,Non-western,Female,2018,0.8,32.9,19.7
29188,1st_category_group,Information and communication,Non-western,Female,2019,0.8,35.2,21.0
30678,1st_category_group,Financial institutions,Netherlands,Male,2011,40.5,68.3,61.9
30679,1st_category_group,Financial institutions,Netherlands,Male,2012,40.9,69.0,62.7
30680,1st_category_group,Financial institutions,Netherlands,Male,2013,40.5,69.9,62.9
30681,1st_category_group,Financial institutions,Netherlands,Male,2014,42.1,73.3,63.7
30682,1st_category_group,Financial institutions,Netherlands,Male,2015,42.1,70.4,63.6
30683,1st_category_group,Financial institutions,Netherlands,Male,2016,42.5,71.4,64.8
30684,1st_category_group,Financial institutions,Netherlands,Male,2017,41.8,77.2,66.9
30685,1st_category_group,Financial institutions,Netherlands,Male,2018,44.8,72.8,66.5
30686,1st_category_group,Financial institutions,Netherlands,Male,2019,46.6,73.9,67.5
30687,1st_category_group,Financial institutions,Netherlands,Male,2020,46.7,74.4,67.8
30692,1st_category_group,Financial institutions,Netherlands,Female,2011,7.9,38.7,33.0
30693,1st_category_group,Financial institutions,Netherlands,Female,2012,7.8,39.7,34.0
30694,1st_category_group,Financial institutions,Netherlands,Female,2013,7.6,40.9,34.3
30695,1st_category_group,Financial institutions,Netherlands,Female,2014,7.8,43.6,36.0
30696,1st_category_group,Financial institutions,Netherlands,Female,2015,7.6,42.7,37.0
30697,1st_category_group,Financial institutions,Netherlands,Female,2016,7.7,43.8,38.7
30698,1st_category_group,Financial institutions,Netherlands,Female,2017,7.5,48.2,40.7
30699,1st_category_group,Financial institutions,Netherlands,Female,2018,7.8,46.8,41.9
30700,1st_category_group,Financial institutions,Netherlands,Female,2019,7.8,49.3,45.0
30701,1st_category_group,Financial institutions,Netherlands,Female,2020,7.8,50.1,45.4
30720,1st_category_group,Financial institutions,Western,Male,2011,2.9,69.5,60.8
30721,1st_category_group,Financial institutions,Western,Male,2012,3.0,69.5,61.9
30722,1st_category_group,Financial institutions,Western,Male,2013,2.9,70.6,62.7
30723,1st_category_group,Financial institutions,Western,Male,2014,3.1,79.8,62.9
30724,1st_category_group,Financial institutions,Western,Male,2015,3.1,72.2,62.1
30725,1st_category_group,Financial institutions,Western,Male,2016,3.1,71.6,64.0
30726,1st_category_group,Financial institutions,Western,Male,2017,3.1,76.8,65.7
30727,1st_category_group,Financial institutions,Western,Male,2018,3.2,75.5,66.0
30728,1st_category_group,Financial institutions,Western,Male,2019,3.4,75.9,67.3
30729,1st_category_group,Financial institutions,Western,Male,2020,3.4,75.7,67.2
30734,1st_category_group,Financial institutions,Western,Female,2011,0.8,40.8,33.6
30735,1st_category_group,Financial institutions,Western,Female,2012,0.8,44.2,34.9
30736,1st_category_group,Financial institutions,Western,Female,2013,0.8,45.4,35.8
30737,1st_category_group,Financial institutions,Western,Female,2014,0.8,47.9,36.7
30738,1st_category_group,Financial institutions,Western,Female,2015,0.8,47.3,38.4
30739,1st_category_group,Financial institutions,Western,Female,2016,0.8,45.7,38.5
30740,1st_category_group,Financial institutions,Western,Female,2017,0.8,49.0,41.4
30741,1st_category_group,Financial institutions,Western,Female,2018,0.8,49.8,44.8
30742,1st_category_group,Financial institutions,Western,Female,2019,0.8,50.1,45.0
30762,1st_category_group,Financial institutions,Non-western,Male,2011,0.9,58.3,50.3
30763,1st_category_group,Financial institutions,Non-western,Male,2012,1.0,59.2,50.4
30764,1st_category_group,Financial institutions,Non-western,Male,2013,1.0,57.8,50.0
30765,1st_category_group,Financial institutions,Non-western,Male,2014,1.1,61.2,50.4
30766,1st_category_group,Financial institutions,Non-western,Male,2015,1.2,59.1,51.2
30767,1st_category_group,Financial institutions,Non-western,Male,2016,1.3,61.4,54.0
30768,1st_category_group,Financial institutions,Non-western,Male,2017,1.4,63.8,54.2
30769,1st_category_group,Financial institutions,Non-western,Male,2018,1.5,65.7,55.8
30770,1st_category_group,Financial institutions,Non-western,Male,2019,1.7,67.3,58.1
30776,1st_category_group,Financial institutions,Non-western,Female,2011,0.2,41.4,31.5
30777,1st_category_group,Financial institutions,Non-western,Female,2012,0.2,43.2,38.7
30778,1st_category_group,Financial institutions,Non-western,Female,2013,0.2,41.3,35.0
30779,1st_category_group,Financial institutions,Non-western,Female,2014,0.3,47.1,41.3
30780,1st_category_group,Financial institutions,Non-western,Female,2015,0.3,44.7,38.6
30781,1st_category_group,Financial institutions,Non-western,Female,2016,0.3,46.4,39.2
30782,1st_category_group,Financial institutions,Non-western,Female,2017,0.3,47.2,40.3
30783,1st_category_group,Financial institutions,Non-western,Female,2018,0.4,45.7,41.7
30784,1st_category_group,Financial institutions,Non-western,Female,2019,0.4,49.7,45.4
32274,1st_category_group,"Renting, buying, selling real estates",Netherlands,Male,2011,7.8,54.7,46.4
32275,1st_category_group,"Renting, buying, selling real estates",Netherlands,Male,2012,7.7,54.4,46.6
32276,1st_category_group,"Renting, buying, selling real estates",Netherlands,Male,2013,7.6,54.3,45.6
32277,1st_category_group,"Renting, buying, selling real estates",Netherlands,Male,2014,7.2,58.0,50.6
32278,1st_category_group,"Renting, buying, selling real estates",Netherlands,Male,2015,7.3,62.7,53.6
32279,1st_category_group,"Renting, buying, selling real estates",Netherlands,Male,2016,7.4,66.0,57.4
32280,1st_category_group,"Renting, buying, selling real estates",Netherlands,Male,2017,7.3,70.2,59.9
32281,1st_category_group,"Renting, buying, selling real estates",Netherlands,Male,2018,7.9,69.2,59.9
32282,1st_category_group,"Renting, buying, selling real estates",Netherlands,Male,2019,8.4,71.1,60.0
32283,1st_category_group,"Renting, buying, selling real estates",Netherlands,Male,2020,8.6,72.4,61.1
32288,1st_category_group,"Renting, buying, selling real estates",Netherlands,Female,2011,3.1,31.0,23.7
32289,1st_category_group,"Renting, buying, selling real estates",Netherlands,Female,2012,3.0,31.4,23.9
32290,1st_category_group,"Renting, buying, selling real estates",Netherlands,Female,2013,3.0,30.7,23.4
32291,1st_category_group,"Renting, buying, selling real estates",Netherlands,Female,2014,2.7,34.2,27.0
32292,1st_category_group,"Renting, buying, selling real estates",Netherlands,Female,2015,2.8,37.3,29.3
32293,1st_category_group,"Renting, buying, selling real estates",Netherlands,Female,2016,2.8,42.5,33.9
32294,1st_category_group,"Renting, buying, selling real estates",Netherlands,Female,2017,2.9,44.4,35.9
